Sex,Pclass,Age,IsChild,IsElderly,Fare,HighFareFlag,FareAgeRatio,Embarked_C,Embarked_S,Embarked_Q,Survived
0,3,-0.06670236977788561,0,0,-0.821439415190146,0,-0.40489481424311347,1,0,0,1
0,1,-0.3627720273460153,0,0,3.1874634309372394,1,0.7110668706291561,1,0,0,1
1,1,-0.28875461295398286,0,0,2.2924116785434063,1,0.42811833915746605,1,0,0,1
1,3,-0.8068765136982098,0,0,-0.8688067658179746,0,-0.36393117765508287,0,1,0,0
1,3,-0.7328590993061774,0,0,-0.7684272507569283,0,-0.3371168770107783,0,1,0,0
0,3,-1.9171377295786962,1,0,0.07280501257477019,1,1.8155415580822076,0,1,0,0
0,3,-0.5108068561300801,0,0,-0.8200960270076277,0,-0.37572764379127993,0,1,0,1
1,3,-0.658841684914145,0,0,-1.0291931058971766,0,-0.4306454663157615,1,0,0,0
1,3,-0.7328590993061774,0,0,-0.7861883925931062,0,-0.34319939506524094,0,1,0,0
0,3,-2.065172558362761,1,0,-0.2716513428975482,1,2.9666193929561784,1,0,0,1
1,3,0.22936728779024407,0,0,-0.7765004970461,0,-0.4089341562984551,0,1,0,0
0,1,0.4514195309663413,0,0,2.0701261445158665,1,0.12380282444960876,0,1,0,1
1,2,-0.8068765136982098,0,0,3.4587245062534113,1,1.1960851141145707,0,1,0,0
1,3,-2.065172558362761,1,0,1.7407376959176581,1,9.858289294642054,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.7891464300334589,0,-0.39726783235664,0,0,1,0
0,2,-0.8808939280902423,0,0,-0.5133126680191004,0,-0.22025880287352745,1,0,0,1
1,3,-0.5848242705221126,0,0,-0.7848450044105881,0,-0.35841473857536277,0,1,0,1
1,3,-0.06670236977788561,0,0,-0.7765004970461,0,-0.394281106249897,0,1,0,0
0,3,-0.3627720273460153,0,0,-0.20975860754624182,1,-0.21966898294097353,0,1,0,1
1,3,-0.5108068561300801,0,0,-0.7848450044105881,0,-0.3652301312090644,0,1,0,0
0,3,0.15534987339821163,0,0,-0.7810731837442871,0,-0.40659305709741034,0,1,0,0
1,2,1.265611089278698,0,0,0.39089091636813805,1,-0.2704562439419485,0,1,0,0
1,2,-0.43678944173804773,0,0,-0.6101916234891617,0,-0.3216341037812372,0,1,0,0
0,2,-0.06670236977788561,0,0,-0.47133178731540715,0,-0.3222061274227227,0,1,0,1
1,3,0.747489188534471,0,0,-0.7765004970461,0,-0.4275252135475632,0,1,0,1
1,3,-0.21473719856195045,0,0,-0.7684272507569283,0,-0.38327847867663245,0,1,0,0
0,3,-0.5848242705221126,0,0,-0.6537871534506893,0,-0.31761260424109666,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.26465668231260986,1,-0.27339344334929255,0,1,0,0
0,3,-0.658841684914145,0,0,-0.7288683439399867,0,-0.3326932275166237,0,1,0,0
1,2,0.3774021165743089,0,0,0.06796106480126718,1,-0.24974979950122483,0,1,0,0
1,3,1.6356981612388601,0,0,-0.7878030418509406,0,-0.44923937765108174,0,1,0,0
1,2,-1.9171377295786962,1,0,-0.0773573684038247,1,1.5584169312344713,0,1,0,1
1,3,-0.5848242705221126,0,0,-0.7861883925931062,0,-0.35883297452753726,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.8453943515793764,0,-0.41055250940649946,0,0,1,0
1,3,1.117576260494633,0,0,-0.7765004970461,0,-0.4372633863923341,0,1,0,1
0,3,-0.06670236977788561,0,0,-0.7684272507569283,0,-0.3923743607782786,0,1,0,0
0,2,0.3774021165743089,0,0,0.8106997234050701,1,-0.10440131612185911,0,1,0,1
0,2,-0.8068765136982098,0,0,-0.4487266977057262,0,-0.2124980142872913,0,1,0,1
0,3,-1.3990158288344692,1,0,0.27140687128839575,1,0.4560233697934422,0,1,0,0
1,3,-0.5848242705221126,0,0,-0.788881627555174,0,-0.3596714571816566,0,0,1,0
1,3,0.007315044614146799,0,0,-0.7797297955617688,0,-0.39904796992894287,0,1,0,0
0,3,-0.06670236977788561,0,0,-0.35830633926700234,1,-0.2955116908200656,0,1,0,0
1,3,-0.8068765136982098,0,0,0.017099613179484927,1,-0.0445739512526065,0,1,0,0
0,2,-0.06670236977788561,0,0,0.39089091636813805,1,-0.11856571105388126,0,1,0,1
0,2,-0.7328590993061774,0,0,0.39089091636813805,1,0.059905665089597784,0,1,0,1
1,3,0.22936728779024407,0,0,-0.7684272507569283,0,-0.4072585314900632,0,1,0,1
1,1,-0.06670236977788561,0,0,0.4264132000404939,1,-0.11017603097876046,0,1,0,1
0,2,0.9695414317105683,0,0,0.39089091636813805,1,-0.24769228810859478,0,1,0,1
1,3,-0.8808939280902423,0,0,-0.8281692732967995,0,-0.3400659766735481,0,1,0,0
1,1,1.5616807468468277,0,0,2.322011428738026,1,-0.03030208930100607,0,1,0,0
0,3,-0.5848242705221126,0,0,0.9317984177426467,1,0.17602646431115623,0,1,0,0
0,2,-0.3627720273460153,0,0,-0.0773573684038247,1,-0.1833950570889057,0,1,0,1
1,2,0.15534987339821163,0,0,-0.6101916234891617,0,-0.37001777012355325,0,1,0,0
0,2,1.1915936748866656,0,0,0.4070374089464816,1,-0.26273224910363513,0,1,0,1
1,3,-0.658841684914145,0,0,-0.6747775938025358,0,-0.31505129203398335,0,1,0,0
1,3,-0.28875461295398286,0,0,-0.7861883925931062,0,-0.38288463523876254,0,1,0,0
0,2,-0.06670236977788561,0,0,-0.4487266977057262,0,-0.3168672401021913,0,1,0,1
1,3,-0.06670236977788561,0,0,-0.7643906276123424,0,-0.39142098804246933,0,1,0,1
0,2,-1.176963585658372,0,0,-0.02891789066879408,1,0.10098241039246196,0,1,0,1
1,1,0.3774021165743089,0,0,0.4264132000404939,1,-0.17960335752248746,0,1,0,1
0,3,-1.7691029007946313,1,0,-0.04452831969353672,1,0.9046973817374602,1,0,0,1
1,1,1.7097155756308924,0,0,0.6815277827783218,1,-0.26060026052462293,0,1,0,1
1,2,0.5254369453583737,0,0,0.5039163644165429,1,-0.1833950570889057,0,1,0,0
1,3,-0.06670236977788561,0,0,0.0012243816764576098,1,-0.21059745068520194,0,1,0,0
1,1,0.08133245900617922,0,0,0.5039163644165429,1,-0.1191807902382743,1,0,0,0
1,3,0.007315044614146799,0,0,-0.7783864073792506,0,-0.3987412635640148,1,0,0,1
1,1,2.6719419627273138,0,1,0.4264132000404939,1,-0.33721741449928183,0,1,0,0
0,1,-0.06670236977788561,0,0,2.0612455735977773,1,0.27593992702395853,0,1,0,1
0,2,1.5616807468468277,0,0,-0.6101916234891617,0,-0.4240936325061418,0,1,0,1
1,1,1.4136459180627627,0,0,0.4264132000404939,1,-0.2754791894162057,0,1,0,1
1,3,0.3774021165743089,0,0,-0.7684272507569283,0,-0.41342483078494535,0,1,0,0
1,1,1.3396285036707303,0,0,1.1982155452853152,1,-0.1603552159735171,0,1,0,0
1,2,1.4136459180627627,0,0,-0.4487266977057262,0,-0.3978066397137464,0,1,0,0
1,3,0.6734717741424385,0,0,-0.8330132210703025,0,-0.4352027975253988,0,1,0,0
1,1,2.0057852331990222,0,0,0.4264132000404939,1,-0.3091198321859314,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.789417691108775,0,-0.39733189900448634,0,0,1,0
0,3,-2.083676911960769,1,0,-0.04452831969353672,1,4.352943748179652,1,0,0,1
1,3,0.6734717741424385,0,0,-0.7288683439399867,0,-0.4169127082707211,0,1,0,0
0,2,0.3033847021822765,0,0,0.5039163644165429,1,-0.15412090602464726,0,1,0,1
0,2,-0.43678944173804773,0,0,-0.39759398500862786,1,-0.26096190778161754,1,0,0,1
0,3,-0.5108068561300801,0,0,-0.652979828821772,0,-0.32596158698204064,0,1,0,0
1,1,-0.06670236977788561,0,0,2.0701261445158665,1,0.2780373470427388,0,1,0,0
1,3,0.007315044614146799,0,0,-0.8332844821456187,0,-0.4112749371307862,0,1,0,0
1,3,-0.5108068561300801,0,0,-0.8026061462467659,0,-0.3705192773433797,0,1,0,0
0,3,-1.9911551439707285,1,0,-0.49474420155400534,0,1.296684336163657,0,1,0,1
1,3,-1.4730332432265016,1,0,1.7407376959176581,1,1.5595228436080097,0,1,0,0
1,3,1.5616807468468277,0,0,-0.7684272507569283,0,-0.4453444977231589,0,1,0,0
0,3,2.5239071339432493,0,1,-0.6691263214001155,0,-0.44890042614236486,0,1,0,1
1,1,2.153820061983087,0,0,0.6298590065276224,1,-0.2924867522413626,1,0,0,0
1,3,-1.4730332432265016,1,0,-0.2614273837969411,1,0.18819150042008145,0,1,0,1
1,3,-0.5848242705221126,0,0,-0.8200960270076277,0,-0.36938941082040627,0,1,0,0
1,1,1.9317678188069898,0,0,0.6815277827783218,1,-0.2742378592010093,0,1,0,0
1,1,3.1160464490795086,0,1,1.9089324798077472,1,-0.2110170618053228,1,0,0,0
1,3,-0.06670236977788561,0,0,-0.3545409771977327,1,-0.2946223847321028,1,0,0,0
1,3,-0.06670236977788561,0,0,-0.31309616004764046,1,-0.2848339161790027,0,1,0,0
1,3,-0.3627720273460153,0,0,-0.7848450044105881,0,-0.3772252222443794,0,1,0,0
0,3,-0.5848242705221126,0,0,-0.7878030418509406,0,-0.3593356619700549,0,0,1,0
0,3,-0.06670236977788561,0,0,-0.7956050270647962,0,-0.39879322873393463,0,0,1,0
0,3,0.5994543597504062,0,0,-0.6691263214001155,0,-0.40355892829469264,0,1,0,0
0,2,0.3033847021822765,0,0,0.39089091636813805,1,-0.1768896901857372,0,1,0,1
1,1,-0.06670236977788561,0,0,0.4264132000404939,1,-0.11017603097876046,0,1,0,1
1,3,-0.06670236977788561,0,0,0.16645466952916269,1,-0.17157323516487186,0,1,0,0
1,3,-0.21473719856195045,0,0,2.3604917498507345,1,0.41045203489342447,0,1,0,1
1,3,0.007315044614146799,0,0,-0.7878030418509406,0,-0.400891157218174,0,0,1,1
1,1,0.5254369453583737,0,0,0.4094593828332332,1,-0.20088042840026007,0,1,0,1
0,1,1.8577504044149573,0,0,2.5480623248348353,1,-0.037414623781803595,1,0,0,1
1,3,-0.3627720273460153,0,0,-0.8042207955046003,0,-0.3825336016373649,0,1,0,0
1,1,1.3396285036707303,0,0,0.9089220670576497,1,-0.20163523850313655,0,1,0,0
0,2,0.3774021165743089,0,0,-0.6101916234891617,0,-0.38245928432586307,0,1,0,1
1,3,-0.06670236977788561,0,0,0.27140687128839575,1,-0.1467855440338331,0,0,1,0
0,2,0.5254369453583737,0,0,0.39089091636813805,1,-0.2043177236153126,0,1,0,1
1,3,0.22936728779024407,0,0,-0.7783864073792506,0,-0.40932558225369536,0,1,0,0
0,1,1.117576260494633,0,0,2.4562985782135933,1,0.05478602807502947,1,0,0,1
1,3,-0.06670236977788561,0,0,-0.821439415190146,0,-0.40489481424311347,1,0,0,0
1,3,0.8585153101225196,0,0,-0.7878030418509406,0,-0.43255844727171044,0,0,1,0
1,3,0.747489188534471,0,0,-0.7765004970461,0,-0.4275252135475632,0,1,0,0
1,2,-0.43678944173804773,0,0,-0.5456056531757875,0,-0.30320223088892634,0,1,0,0
0,2,-1.9911551439707285,1,0,0.39089091636813805,1,3.318660792450159,0,1,0,1
1,3,-0.8808939280902423,0,0,-0.821439415190146,0,-0.337505175133043,1,0,0,0
0,3,-0.06670236977788561,0,0,0.1556881882779233,1,-0.1741160709258221,1,0,0,1
0,3,0.08133245900617922,0,0,-0.7288683439399867,0,-0.3915563054630359,0,1,0,0
0,2,-1.6210680720105664,1,0,0.4070374089464816,1,0.9363412211189795,0,1,0,1
1,1,1.1915936748866656,0,0,0.4264132000404939,1,-0.25984726030309946,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.35184774223566495,1,-0.2939862944427709,0,1,0,0
0,1,-0.5108068561300801,0,0,1.908661218732431,1,0.43687753502625126,1,0,0,1
0,1,0.5254369453583737,0,0,3.2972595804699756,1,0.33369370134943704,0,1,0,1
0,3,-1.4730332432265016,1,0,0.7315819097711868,1,0.8683276101463524,0,1,0,0
0,3,-1.3249984144424367,1,0,0.7315819097711868,1,0.6377448802635434,0,1,0,0
1,2,0.22936728779024407,0,0,0.39089091636813805,1,-0.16663880900498673,0,1,0,1
1,1,2.5979245483352815,0,1,0.39089091636813805,1,-0.338222789384317,0,1,0,0
0,2,-0.7328590993061774,0,0,0.39089091636813805,1,0.059905665089597784,0,1,0,1
1,2,-0.06670236977788561,0,0,-0.3930212983104409,1,-0.30371069634802456,1,0,0,1
1,3,0.3033847021822765,0,0,0.03728272890241435,1,-0.2481234577754327,0,1,0,0
1,2,-1.547050657618534,1,0,1.0851900972369104,1,1.2911547742959637,0,1,0,1
1,2,-0.14071978416991804,0,0,0.39089091636813805,1,-0.10440131612185911,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.7826878330021214,0,-0.3957424359793453,0,0,1,0
1,3,-0.5108068561300801,0,0,-0.821710676265462,0,-0.37620847525803597,1,0,0,1
0,3,-0.5108068561300801,0,0,-0.7861883925931062,0,-0.36563018298940536,0,1,0,1
0,1,1.4136459180627627,0,0,1.269260112630027,1,-0.1576656671739248,1,0,0,1
0,3,0.5254369453583737,0,0,-0.16454842832687994,1,-0.3071376848307981,0,1,0,1
1,3,0.8215066029265035,0,0,-0.7783864073792506,0,-0.4299779114042917,0,1,0,0
1,2,-0.06670236977788561,0,0,-0.4164337125490391,0,-0.3092402582157179,0,1,0,0
1,3,-0.3627720273460153,0,0,0.27140687128839575,1,-0.08784422801516617,0,1,0,0
1,3,-0.7328590993061774,0,0,-0.7783864073792506,0,-0.34052751077077154,0,1,0,0
0,3,0.007315044614146799,0,0,0.07280501257477019,1,-0.2044073921861401,0,1,0,0
1,3,0.22936728779024407,0,0,-0.7810731837442871,0,-0.4098832301899282,0,1,0,1
1,2,2.4498897195512166,0,1,-0.6101916234891617,0,-0.4414412775812579,0,1,0,1
0,1,1.7837329900229248,0,0,2.036489771176661,1,-0.09345407092923484,0,1,0,1
1,1,0.5254369453583737,0,0,0.41591797986457046,1,-0.199684847455894,0,1,0,1
1,3,-0.9549113424822746,0,0,-0.7684272507569283,0,-0.30569595486847423,0,1,0,0
1,3,-0.7328590993061774,0,0,-0.35184774223566495,1,-0.19445418082429222,0,1,0,0
0,2,0.3774021165743089,0,0,-0.4487266977057262,0,-0.35086178793904443,0,1,0,1
0,1,0.747489188534471,0,0,2.322011428738026,1,0.10303624765760518,0,1,0,1
0,3,-0.06670236977788561,0,0,-0.3545409771977327,1,-0.2946223847321028,1,0,0,0
1,3,0.22936728779024407,0,0,-0.7765004970461,0,-0.4089341562984551,0,1,0,1
0,2,-0.28875461295398286,0,0,0.6492347976216347,1,-0.004747673671123483,0,1,0,1
1,2,1.8577504044149573,0,0,0.39089091636813805,1,-0.3060507930631926,0,1,0,0
1,1,0.5254369453583737,0,0,1.3031677470445482,1,-0.03544191522359955,1,0,0,0
1,3,-0.06670236977788561,0,0,-0.7256390454243179,0,-0.38226860977870125,1,0,0,0
1,2,1.3396285036707303,0,0,-0.31955475707897785,1,-0.3769297224581698,0,1,0,0
1,3,0.4514195309663413,0,0,-0.8281692732967995,0,-0.42761737291202473,0,1,0,0
1,3,1.3396285036707303,0,0,-0.8200960270076277,0,-0.4483532299158744,0,1,0,0
0,3,-0.06670236977788561,0,0,-0.7878030418509406,0,-0.3969505499101627,0,0,1,0
1,2,0.5994543597504062,0,0,0.39089091636813805,1,-0.2124980142872913,0,1,0,0
1,3,0.5254369453583737,0,0,0.27140687128839575,1,-0.22643597108608568,0,1,0,0
0,2,-0.06670236977788561,0,0,0.8429927085617572,1,-0.011787964643252765,0,1,0,1
1,3,1.4876633324547952,0,0,-1.2883443117795905,0,-0.5151687691505014,0,1,0,0
1,1,1.4876633324547952,0,0,2.388483309384551,1,-0.011499115585248246,1,0,0,1
0,2,-0.3627720273460153,0,0,0.4554768866815122,1,-0.037414623781803595,0,1,0,1
1,1,-0.06670236977788561,0,0,1.4501008295074744,1,0.13159929482244834,0,1,0,0
1,3,1.117576260494633,0,0,-0.7684272507569283,0,-0.43603459486618,0,1,0,0
1,1,0.4514195309663413,0,0,0.4264132000404939,1,-0.18892461895659896,1,0,0,1
1,3,0.5254369453583737,0,0,-0.284032473406622,1,-0.32925593230157113,0,1,0,0
1,3,0.08133245900617922,0,0,-0.7783864073792506,0,-0.40249698955067564,0,1,0,0
1,1,-0.14071978416991804,0,0,0.6815277827783218,1,-0.03330694925151724,0,1,0,1
0,2,-0.5108068561300801,0,0,1.3970886650742569,1,0.28453473975103477,1,0,0,1
0,3,0.747489188534471,0,0,0.7315819097711868,1,-0.1692946743262879,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.8330132210703025,0,-0.4076283245512255,0,1,0,0
0,2,-0.3627720273460153,0,0,2.9097437585897308,1,0.6349800993296969,0,1,0,1
1,3,0.3774021165743089,0,0,-0.35830633926700234,1,-0.333167189962426,0,1,0,0
0,3,-0.21473719856195045,0,0,-0.24851018973426617,1,-0.25138818820276354,0,1,0,0
0,2,-1.8431203151866637,1,0,1.2305085304420023,1,2.935277836290093,0,1,0,1
1,2,-0.21473719856195045,0,0,-0.6101916234891617,0,-0.3431379554889333,0,1,0,0
1,3,-0.14071978416991804,0,0,-0.35480577967601745,1,-0.2868105030133244,1,0,0,0
1,1,0.9695414317105683,0,0,2.105919689263539,1,0.025485557002289633,0,1,0,1
1,3,-0.658841684914145,0,0,-0.2716513428975482,1,-0.18356989656891276,1,0,0,1
1,3,-0.5848242705221126,0,0,-0.7810731837442871,0,-0.3572404607096417,0,1,0,0
1,3,-0.5848242705221126,0,0,-0.24851018973426617,1,-0.19143805616918677,0,1,0,0
1,1,2.3758723051591844,0,1,0.7991259175249134,1,-0.2845624940365138,0,1,0,0
1,2,2.0798026475910545,0,0,-0.4907075784094194,0,-0.42097554285255406,0,0,1,0
1,3,-0.21473719856195045,0,0,-0.7783864073792506,0,-0.38580487405440517,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.788881627555174,0,-0.3972052911051709,0,0,1,0
1,1,3.7822031786078,0,1,0.6492347976216347,1,-0.351329898996627,0,1,0,1
1,3,1.6356981612388601,0,0,-0.8327419599949863,0,-0.4551585609549909,0,1,0,0
1,1,0.22936728779024407,0,0,0.6815277827783218,1,-0.10631631590287845,1,0,0,1
1,1,-0.06670236977788561,0,0,-1.2883443117795905,0,-0.5151687691505014,0,1,0,0
0,3,-1.4730332432265016,1,0,0.5136042599635489,1,0.7190294397186344,0,1,0,0
1,2,0.15534987339821163,0,0,0.4070374089464816,1,-0.1522912715831311,0,1,0,0
0,3,0.8955240173185358,0,0,1.274911385032447,1,-0.09716022319987987,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.24851018973426617,1,-0.2695799524060558,0,1,0,0
0,3,-1.9911551439707285,1,0,0.5136042599635489,1,3.5988252604132844,0,1,0,0
1,3,-0.06670236977788561,0,0,2.3604917498507345,1,0.3466161173731536,0,1,0,1
1,1,2.0057852331990222,0,0,1.0044576343451928,1,-0.2396607743391178,1,0,0,1
1,3,-0.06670236977788561,0,0,-0.8007202359136154,0,-0.400001342664752,0,1,0,0
0,3,-0.43678944173804773,0,0,-0.8007202359136154,0,-0.3760081288135543,0,1,0,1
0,2,-0.8068765136982098,0,0,0.1971330054280155,1,0.020325643299793365,0,1,0,1
1,3,-0.5848242705221126,0,0,-0.7436714483358121,0,-0.3455962087911647,0,1,0,0
0,3,-0.06670236977788561,0,0,-0.7826878330021214,0,-0.3957424359793453,0,0,1,1
0,3,-0.8068765136982098,0,0,-0.8523890121643147,0,-0.3580128002792192,0,0,1,0
1,2,-0.3627720273460153,0,0,3.4587245062534113,1,0.7853841821309535,0,1,0,0
0,3,0.22936728779024407,0,0,-0.28726177192229074,1,-0.3073912929099061,0,0,1,0
1,2,-0.43678944173804773,0,0,-0.4487266977057262,0,-0.27555442155046006,0,1,0,0
1,3,0.8215066029265035,0,0,-0.821710676265462,0,-0.43721543355228903,1,0,0,0
1,1,1.3396285036707303,0,0,0.3642492036138711,1,-0.2793559953344992,0,1,0,0
1,3,0.5254369453583737,0,0,-0.8042207955046003,0,-0.42555041272270644,0,1,0,0
1,3,-0.658841684914145,0,0,-0.7765004970461,0,-0.3482286632401429,0,1,0,1
1,2,0.22936728779024407,0,0,3.4587245062534113,1,0.4700986181839341,0,1,0,0
1,3,-0.06670236977788561,0,0,-0.7861883925931062,0,-0.39656920081583896,0,1,0,0
1,3,1.0435588461026006,0,0,-0.7684272507569283,0,-0.4342360909051727,0,1,0,0
0,1,-0.06670236977788561,0,0,2.0701261445158665,1,0.2780373470427388,0,1,0,1
0,2,0.8215066029265035,0,0,1.2305085304420023,1,-0.0943825977553069,0,1,0,1
1,1,0.15534987339821163,0,0,2.0701261445158665,1,0.20367427364962254,0,1,0,0
1,2,3.042029034687476,0,1,-0.6101916234891617,0,-0.4497486005749754,0,1,0,0
1,2,0.15534987339821163,0,0,-0.4487266977057262,0,-0.33545800845047036,0,1,0,1
1,3,-0.8068765136982098,0,0,-0.7861883925931062,0,-0.334148375376543,0,1,0,0
1,3,-0.3257633201499991,0,0,-0.7684272507569283,0,-0.37552022629581666,0,1,0,0
0,3,-0.8068765136982098,0,0,-0.6527085677464559,0,-0.2860307100630203,0,1,0,1
0,3,1.0435588461026006,0,0,1.7407376959176581,1,-0.043647948069021475,0,1,0,0
0,3,-0.06670236977788561,0,0,-0.7627759783545082,0,-0.39103963894814575,0,0,1,0
1,3,-0.658841684914145,0,0,-0.6925387356387137,0,-0.32084416637156676,0,1,0,0
1,3,-1.1029461712663395,0,0,1.7407376959176581,1,0.8679589726885062,0,1,0,0
1,2,2.3018548907671517,0,0,1.2305085304420023,1,-0.23234527690127224,0,1,0,0
1,2,-0.28875461295398286,0,0,1.3970886650742569,1,0.19226125795470364,1,0,0,0
1,3,-1.1029461712663395,0,0,1.274911385032447,1,0.6552551595112389,0,1,0,0
1,3,-0.7328590993061774,0,0,-0.6314533249163244,0,-0.2902084977747629,0,1,0,0
1,3,-0.8068765136982098,0,0,-0.7848450044105881,0,-0.3336641021687619,0,1,0,0
1,1,0.15534987339821163,0,0,2.3930559960827376,1,0.2727937969957883,0,1,0,1
0,3,-1.8431203151866637,1,0,-0.42181372387614313,0,0.6718467942139815,1,0,0,1
1,3,-0.28875461295398286,0,0,-0.821710676265462,0,-0.39224235532255114,1,0,0,0
1,1,2.3018548907671517,0,0,0.4264132000404939,1,-0.32263123788852616,0,1,0,0
1,2,1.7097155756308924,0,0,-0.4164337125490391,0,-0.40249090467675186,0,1,0,0
0,3,-0.06670236977788561,0,0,-0.788881627555174,0,-0.3972052911051709,0,0,1,1
1,3,0.9695414317105683,0,0,-0.794261638882278,0,-0.4364689583824019,0,1,0,0
1,1,0.4514195309663413,0,0,0.4094593828332332,1,-0.19215019671275335,0,1,0,1
0,3,-0.8068765136982098,0,0,-0.35480577967601745,1,-0.17864079800097743,1,0,0,0
1,3,-0.28875461295398286,0,0,-0.7883391054045417,0,-0.38345120265474464,0,0,1,0
1,3,-0.21473719856195045,0,0,-0.7810731837442871,0,-0.38648644375424535,0,1,0,0
1,2,0.747489188534471,0,0,0.39089091636813805,1,-0.22763155203045177,0,1,0,0
0,2,1.1915936748866656,0,0,-0.4164337125490391,0,-0.3853442731263987,0,1,0,1
1,1,0.9695414317105683,0,0,0.4094593828332332,1,-0.24473461548168907,0,1,0,1
0,1,-0.3627720273460153,0,0,1.9089324798077472,1,0.3607881480036129,1,0,0,1
1,1,-0.06670236977788561,0,0,0.4264132000404939,1,-0.11017603097876046,0,1,0,0
1,1,1.4136459180627627,0,0,2.0701261445158665,1,-0.04572025140348163,0,1,0,1
1,3,0.007315044614146799,0,0,-0.6758561795067691,0,-0.37533278499078,0,1,0,0
1,2,1.7097155756308924,0,0,-0.4487266977057262,0,-0.4066641589165204,0,1,0,0
1,3,-0.7328590993061774,0,0,-0.794261638882278,0,-0.3459641759990875,0,1,0,0
0,2,-0.14071978416991804,0,0,-0.6101916234891617,0,-0.3492819131197035,0,1,0,1
1,3,-0.06670236977788561,0,0,-0.28726177192229074,1,-0.278732330669824,0,0,1,0
1,3,0.3033847021822765,0,0,-0.7861883925931062,0,-0.4140103138062305,0,1,0,0
0,2,-1.6950854864025988,1,0,0.8429927085617572,1,1.5702659923795284,0,1,0,1
1,3,-0.8808939280902423,0,0,-0.8327419599949863,0,-0.34180594547458226,0,1,0,0
1,2,0.3774021165743089,0,0,-0.4487266977057262,0,-0.35086178793904443,0,1,0,0
1,2,1.5616807468468277,0,0,-0.4487266977057262,0,-0.40240907616224664,0,1,0,0
1,1,-0.14071978416991804,0,0,2.1411707118605783,1,0.3237447599195334,0,1,0,1
1,3,-0.658841684914145,0,0,-0.7288683439399867,0,-0.3326932275166237,0,1,0,0
0,2,0.08133245900617922,0,0,0.06796106480126718,1,-0.21550219051422143,0,1,0,1
0,3,-0.06670236977788561,0,0,-0.7886103664798577,0,-0.39714122445732447,0,0,1,1
1,2,-0.28875461295398286,0,0,0.39089091636813805,1,-0.07280381973504049,0,1,0,0
0,3,-0.28875461295398286,0,0,-0.7765004970461,0,-0.38033252976136567,0,1,0,0
1,3,-1.3249984144424367,1,0,-0.07493539451707308,1,0.17740885477807958,1,0,0,0
1,3,-0.02969366258186941,0,0,-0.24851018973426617,1,-0.2737424747237583,0,1,0,0
0,3,1.4136459180627627,0,0,0.9317984177426467,1,-0.20483621535138977,0,1,0,0
1,1,-0.06670236977788561,0,0,0.6492347976216347,1,-0.057549855962093534,0,1,0,1
1,3,-0.3627720273460153,0,0,-0.24851018973426617,1,-0.23028574172694455,0,1,0,0
1,3,0.15534987339821163,0,0,-0.7765004970461,0,-0.4056143246468286,0,1,0,1
1,1,3.042029034687476,0,1,3.2972595804699756,1,-0.07280381973504049,0,1,0,0
1,3,-0.9549113424822746,0,0,0.019521587066236547,1,0.011765950006150548,0,1,0,0
0,2,0.08133245900617922,0,0,-0.4487266977057262,0,-0.32966088713756614,0,1,0,1
1,1,-0.7328590993061774,0,0,2.1411707118605783,1,0.6593101715475473,0,1,0,0
1,3,0.15534987339821163,0,0,-0.7878030418509406,0,-0.4080335079639444,0,0,1,0
0,2,-1.8431203151866637,1,0,0.1971330054280155,1,1.5197099981606184,0,1,0,1
1,3,-1.6950854864025988,1,0,-0.48263433212024764,0,0.2731887657006235,0,1,0,1
1,3,0.3033847021822765,0,0,-0.6747775938025358,0,-0.39156679799029903,0,1,0,0
1,3,-0.43678944173804773,0,0,-0.7783864073792506,0,-0.36963438716739316,0,1,0,0
0,2,1.4136459180627627,0,0,2.9097437585897308,1,0.07164187803327322,0,1,0,1
1,2,-2.0895983051121316,1,0,-0.35184774223566495,1,3.3257245042172725,0,1,0,1
1,3,-0.06670236977788561,0,0,-0.7848450044105881,0,-0.3962519183693617,0,1,0,0
1,3,0.8955240173185358,0,0,-0.8281692732967995,0,-0.4401247152318071,0,1,0,0
1,3,-0.658841684914145,0,0,-0.821439415190146,0,-0.3628856885641085,1,0,0,1
1,3,-0.9549113424822746,0,0,-0.7861883925931062,0,-0.3128518584619597,0,1,0,0
1,1,-0.06670236977788561,0,0,1.269260112630027,1,0.08888819625819695,1,0,0,0
0,3,0.11834116620219542,0,0,-0.7878030418509406,0,-0.4063329482625705,0,0,1,0
1,3,-0.06670236977788561,0,0,0.27140687128839575,1,-0.1467855440338331,0,0,1,0
1,3,0.22936728779024407,0,0,-0.7482441350339989,0,-0.4030694694690834,0,1,0,0
1,3,-0.3627720273460153,0,0,-0.6747775938025358,0,-0.3470700883726262,0,1,0,0
1,3,1.4136459180627627,0,0,-0.7810731837442871,0,-0.44426218168725823,0,1,0,0
0,2,2.0798026475910545,0,0,-0.6101916234891617,0,-0.43508545934253,0,1,0,0
0,2,1.8577504044149573,0,0,0.1971330054280155,1,-0.3301797903040359,0,1,0,1
